QueryName,WeeklySales_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SourceData,SalesView_Updated2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Server,Abacus_Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IP,21.31.312.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config Mode,Admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Date,January 1st 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Time,4:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference,XXRP-SYSTEMEXTRACT-ADMIN-20200101-WEEKLYSALES_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Store,Cat,Ref1,05/01/2021 00:00,12/01/2021 00:00,19/01/2021 00:00,26/01/2021 00:00,02/02/2021 00:00,09/02/2021 00:00,16/02/2021 00:00,23/02/2021 00:00,02/03/2021 00:00,09/03/2021 00:00,16/03/2021 00:00,23/03/2021 00:00,30/03/2021 00:00,06/04/2021 00:00,13/04/2021 00:00,20/04/2021 00:00,27/04/2021 00:00,04/05/2021 00:00,11/05/2021 00:00,18/05/2021 00:00,25/05/2021 00:00,01/06/2021 00:00,08/06/2021 00:00,15/06/2021 00:00,22/06/2021 00:00,29/06/2021 00:00,06/07/2021 00:00,13/07/2021 00:00,20/07/2021 00:00,27/07/2021 00:00,03/08/2021 00:00,10/08/2021 00:00,17/08/2021 00:00,24/08/2021 00:00,31/08/2021 00:00,07/09/2021 00:00,14/09/2021 00:00,21/09/2021 00:00,28/09/2021 00:00,05/10/2021 00:00,12/10/2021 00:00,19/10/2021 00:00,26/10/2021 00:00,02/11/2021 00:00,09/11/2021 00:00,16/11/2021 00:00,23/11/2021 00:00,30/11/2021 00:00,07/12/2021 00:00,14/12/2021 00:00,21/12/2021 00:00,28/12/2021 00:00
,14,9,149XXRP,10287.55,11105.61,15230.7,12570.93,15571.58,18847.56,22591.49,19135.62,17459.97,21023.54,23535.01,23265.76,23456.16,21633.1,25666.85,24023.07,33168.22,37494.13,30466.8,31009.72,36435.11,37982.83,34805.8,29431.58,25942.85,24282.21,24890.04,19733.89,20847.32,31148.54,20703.88,22347.16,20524.5,18485.14,19073.81,16309.86,16566.79,19039.75,16717.43,17441.66,18061.96,15144.56,23893.8,19613.57,20071.63,18101.86,29969.85,15547.32,19844.57,12711.41,11241.52,8098.65
,14,10,1410XXRP,16468.1,17792.24,21102.9,18337.54,21136.89,16938.5,20482.43,19710.66,17297.66,18383.34,20423.99,19452.76,19957.66,18414.83,19272.24,18959.59,20797.6,24373.61,22396.09,20739.33,23265.87,23456.99,21426.48,24134.95,22671.58,21860.12,21191.87,18711.71,18557.44,22390.58,16776.65,21379.69,20901.64,18436.88,20055.36,21705.99,21242.98,21010.85,22091.54,23190.96,20473.27,19223.53,20248.93,16592.05,21288.75,24406.4,28633.95,18829.51,19980.86,16779.66,17670.89,16389.48
,14,11,1411XXRP,17275.63,17632.57,15012.57,16002.76,17534.73,14634.59,13543.67,14548.82,14057.05,15821.01,14460.94,16259.85,30965.96,16570.39,15141.75,16434.95,34306.35,42250.91,26339.92,18247.03,23582.24,22380.88,23034.27,21820.08,31383.65,21966.25,16805.5,16819.06,19297.96,23036.85,18109.13,19365.3,15153.33,15430.52,16006.32,18798.06,15464.22,16746.2,18567.32,23115.89,19564.23,17619.24,20911.6,23669.18,25707.27,25805.38,26767.03,20557.95,20854,17354.83,20106.26,15185.75
,14,12,1412XXRP,4543.22,3813.07,5422.25,5064.21,5984.24,5517.83,5122.93,5300.26,4669.07,5446.85,5518.41,6362.03,5302.75,5508.32,5940.47,5407.01,6519.89,6413.07,5926.25,5875.95,5707,6990.51,6131.24,5794.62,5166.8,5822.78,5510.41,4984.84,5767.61,7352.4,5116.83,5368.82,4941.48,4892.43,5029.94,5985.57,5375.18,6031.01,6327.33,4059.75,5964.25,5459.13,4271.16,4435.84,4974.66,3769.58,4044.42,3933.3,4013.6,4657.32,4260.12,3743.15
,14,13,1413XXRP,60797.65,57615.58,62245.9,64046.37,69014.74,59537.49,59282.83,57571.47,57215.94,60038.55,59995.29,61358.15,52992.59,61554.75,55696.57,60113.89,59684.96,55484.12,60386.47,58996.58,58795.76,61483.86,60423.86,61973.09,57872.26,56535.98,63215.3,59380.58,61599.96,72334.33,56794.06,70205.48,65386.41,63780.35,64167.24,68375.87,63448.34,62527.6,62967.28,61763.05,60248.81,57949.86,57614.84,60625.24,60773.7,57997.82,61060.4,48202.49,59129.78,55300.04,57367.56,47552.19
,14,14,1414XXRP,24970.22,23599.01,25619.51,22310.7,22949.98,20802.65,20136.43,22977.61,22529.48,21533.09,21091.25,24679.37,23390.6,21122.08,22564.52,20209.69,20909.58,18798.39,21620.66,24040.44,19484.3,22803.21,20157.05,19261.75,19092.71,19403.45,22045.02,21965.12,22942.49,23237.89,20774.65,26753.8,21510,23827.22,22052.41,24958.63,22221.06,21967.77,22481.92,24849.37,26759.74,31394.19,67147.04,30384.19,38998.85,50151.65,78653.85,33088.89,17796.96,17342.15,21054.41,18961.46
,14,16,1416XXRP,8003.38,2702.18,4535.49,6359.89,10154.17,12039.41,22148.37,21554.63,16060.55,28257.69,39306.97,39927.16,48679.02,69605.02,75647.77,51839.4,105084.83,109297.18,76765.54,65965.4,74791.98,81598.95,71117.71,53423.96,49332.61,40506.46,38579.37,34204.42,23484.48,21603.14,15923.84,19266.88,14979.43,10150.64,8607.99,6814.4,5833.61,3911.86,3349.4,3239.25,3811.44,3355.34,6491.46,2530.1,2661.71,2764.31,3114.28,2188.41,3410.96,3491.61,4298.47,5372.68
,14,17,1417XXRP,22863.21,22719.4,23891.33,25163.21,26437.51,23427.12,25770.8,23137.69,22609.68,23172.28,20606.07,22931.9,21068.47,23000.58,22120.91,22618.2,18484.55,17783.84,20196.63,21128.62,20928.27,20035.07,20442.44,22410.94,21520.05,20641.31,24134.38,20846.12,20300.94,32609.33,20169.9,22835.89,20903.55,18697.71,20522.17,21726.46,19917.42,22398.72,21744.82,23617.2,25627.38,24816.33,34408.49,27268.45,25855.97,30756.17,38032.01,21850.57,18193.97,18026.24,19345.13,17897.21
,14,18,1418XXRP,5252.53,11507.85,18337.07,120.73,-4.15,100.1,2616.42,4581.29,4521.76,6798.1,10040.29,35730.21,22200.7,2462.94,484.1,15.73,10.8,-0.9,-10.54,-3.5,1.3,1.2,,,,0.1,,,2.91,8.76,10.67,71.47,1472.01,11276.73,16224.31,21596.23,22024.66,24877.64,38045.04,31514.3,26088.17,27263.3,57895.23,115126.75,89459.82,63579.55,60168.85,33776.65,8979.35,3592.98,3900.72,3698.51
,14,19,1419XXRP,186.65,154.65,139.53,109.37,223.88,912.42,654.29,517.21,360.21,152.67,64.92,71.69,46.59,134.27,109.24,79.52,99.71,57.32,56.53,80.85,89.69,115.77,156.05,89.8,135.68,191.87,72.86,31.1,68.86,276.8,1441.51,1799.01,2133.14,2337.59,2642.43,2698.3,2890.57,3343.25,3226.85,2332.95,2333.47,2775.44,2738.2,2800.62,3195.3,3160.07,3598.59,1446.15,1977.89,1310.54,2106.97,1817.6
,14,20,1420XXRP,10236.55,11487.55,11616.17,11278.28,12574.87,11249.72,11086.73,10571.48,11760.13,12390.93,12036.62,13688.35,13395.75,11306.58,11290.77,10779.86,13201.09,14524.19,14886.48,12690.05,15533.44,14707.83,13653.52,12435.35,11391.26,11136.93,13335.41,11488.95,11506.27,12213.66,11377.41,13237.77,9643.91,9190.79,10005.67,10050.44,8852.29,9752.19,8430.03,9733.41,10199.21,9073.74,14061.56,12344.94,8773.33,9619.15,12019.97,9458.09,8422.85,8916.78,9513.34,7932.55
,14,21,1421XXRP,8211.72,7860.56,8426.99,7746.4,9033.82,7177.92,8010.7,7351.49,8580.58,7332.68,8055.8,10022.44,8442.88,8844.85,7485.94,6749.3,6440.17,6611.92,7528.78,7410.32,7750.24,7979.75,7587.78,8335.05,8159.02,8178.38,8432.85,7156.94,8491.53,10132.67,7741.23,8636.26,7768.69,7612.81,8306.39,8695.72,8571.29,8451.28,9382.28,8708.57,8775.73,9919.78,12684.28,10928,13050.87,16266.46,21621.87,8141.78,6562.28,6926.94,7180.8,6101.19
,14,22,1422XXRP,20527.25,18484.3,21021.5,21977.26,22720.49,17055.46,18347.58,18493.17,19525.53,17638.68,15244.53,16862.48,16506.84,14824.65,14067.53,14569.1,17312.01,15291.31,15974.97,17190.31,17454.16,17586.51,17232.92,18181.3,17594.88,18160.88,19570.45,19273.03,20000.37,18727.43,16391.35,19089.12,17702.12,18042.94,15460.45,18603.32,16577.4,17734.97,16385.68,19412.79,18411.73,15994.46,34573.44,22063.1,24319.74,30227.25,42169.65,22622.58,18181.96,13507.39,13905.31,12122.69
,14,23,1423XXRP,26596.61,29698.15,30797.67,27304.15,30509.44,27566.38,28569.11,27725.45,25880.21,28336.8,32137.22,34222.28,39738.86,34498.17,31404.38,36415.43,41194.56,47081.42,43198.66,45899.1,48235.07,38698.46,36496.62,34124.74,32898.71,30640.77,30329.9,30415.36,29308.67,27309.96,29329.9,41518.08,31236.36,31322.6,29507.76,36714.52,31954.47,34502.7,41734.35,44542.59,40606.19,34380.47,49694.14,37241.94,48702,63528.93,96829.25,42157.33,29391.56,23197.21,28013.09,23418.38
,14,24,1424XXRP,7036.54,7503.68,8003.06,6532.24,7132.44,5807.67,6362.12,6234.69,6670.45,7100.32,7985.91,10822.75,10919.35,7926.49,7804.95,9077.59,9047.99,10683.51,8679.52,7863.16,8304.68,7790.8,7418.16,7231.17,6259.23,6567.06,8807.92,8590.37,9543.99,11220.56,15434.12,20977.98,8645.98,8279.46,7330.23,11326.09,7760.65,8459.87,10124.97,11095.58,9092.19,7640.37,16327.98,9751.19,11286.11,15656.3,20501.11,6507.5,4695.46,4322.57,5010.49,4690.23
,14,25,1425XXRP,12757.29,11154.37,11309.53,8875.85,10354.08,10800.43,12603.41,11531.6,11298.71,10827.25,13206.73,14196.94,17827.91,14640.62,13467.89,14887.81,16327.02,15717.2,14271.65,14687.78,13424.82,13352.39,12089.09,10266.78,10851.39,10367.86,12012.16,11796.31,12374.92,12812.87,14767.05,19917.37,13855.03,14621.94,12883.77,16560.75,13581.25,16898.1,19738.78,20306.88,14765.02,15665.88,16993.66,13744.67,18147.51,17784.28,26828.6,14291.6,12394.69,9356.39,11919.43,11264.53
,14,26,1426XXRP,11993.83,12540.28,11048.54,10305.47,11787.35,14184.14,13226.68,13131.66,11276.54,10887.84,11695.15,14087.23,14548.59,12389.83,11470.87,13920.04,13258.34,12498.59,11866.57,11787.84,10387.84,10657.72,9728.16,7847.73,7432.14,7648.58,9427.28,8750.11,8078.02,8995.95,8969.07,11684.92,11802.74,14618.65,11458.7,16365.87,11795.47,13411.68,14233.61,16527.36,14402.33,12477.92,19721.36,13065.46,14804.41,16326.09,20416.58,8173.92,6898.64,6293.77,7100.33,7113.01
,14,27,1427XXRP,3051.44,2756.99,3130.09,2546.18,2814.86,2758.02,2462.45,2011.89,2514.5,2214.16,2143.2,2413.11,1965.01,2301.34,2036.66,2060.35,2149.31,1725.05,1574.81,1699.64,1639.06,1823.35,1724.08,1402.24,1569.87,1707.44,1767.68,1596.12,1889.83,2106.77,1956.41,3821.39,2167.19,2321.67,2310.07,2918.55,2446.48,2741.31,2753.28,3410.45,3082.99,3046.42,3232.41,2977.12,3576.34,4890.25,7962.59,3603.69,2748.48,2319.73,2567.4,2299.67
,14,28,1428XXRP,1254.08,1247.3,1498.48,1318.39,1594.15,1534.73,1557.45,1730.6,1434.45,1522.12,1353.89,1746.7,1448.46,1224.87,1069.31,1208.85,1031.67,708.42,734.08,843.46,553.35,606.51,570.14,640.77,618.98,544.28,648.74,457.99,501.79,664.2,535.53,637.56,887.66,1076.16,1164.46,1458.01,1324.72,1787.39,2297.05,2156.46,2068.9,1597.47,1586.49,1531.32,1739.39,1746.32,2027.18,1346.85,1287.77,1242.82,1358.71,1223.38
,14,29,1429XXRP,9237.18,10420.41,11457.05,8111.19,8934.77,7988.18,7956.66,6998.35,8734.35,8690.04,7901.76,9174.53,8486.23,9915.68,10055.57,7860.85,8409.09,7933.84,9468.78,7871.33,9689.02,8192.18,8673.46,9551.85,8482.22,9097.17,10484.89,8706.37,8344.06,8774.74,8071.54,9837.98,8215.9,8668.79,7743.42,8675.6,7400.28,9668.37,9611.46,12529.57,11910.41,10325.66,14259.58,11858.73,13041.04,19500.46,30423.15,12866.84,8723.18,7491.66,8135.46,6507.68
,14,30,1430XXRP,5536.48,6944.1,7443.3,6651.26,7674.84,6764.2,7049.62,7210.32,6874.2,6067.98,7034.52,7667.24,6604.24,7859.2,6902.74,6343.08,7557.14,7818.54,7983.12,6622.06,7664.12,7539.54,6714.24,6783.14,6944.77,6487.12,7367.76,6793.9,6674.62,6154.58,5462.76,8049.84,5099.66,4676.26,5823.24,6455.64,4806.32,5527.04,5834.24,6222.22,5251.41,4358.22,5157.84,4238.99,5273.86,4683.2,6313.2,5433.05,4435.7,4863.58,4196.74,3886.4
,14,31,1431XXRP,3267.2,3609.04,2792,2642.35,2840.42,3058.62,3057.99,2838.92,2892.78,2441.38,3161.74,3645.36,2817.72,2791.48,2820.31,2678.94,2264.84,2998.35,2896.87,2693.53,3014.1,3337.61,3298.12,2811.49,4035.34,5294.17,6780.58,6366.06,8656.1,8175.78,10085.8,13818.76,3429.81,3605.8,2888.61,2915.31,2564.4,3269.04,2951.57,3773.45,2979.72,2758.45,3377.26,3293.07,3869.59,6068.14,8341.06,3012.28,3052.98,2157.97,3288.02,2636.1
,14,32,1432XXRP,11624.26,17453.93,27094.22,10384.65,11572.4,13922.2,11571.31,10846.19,10283.25,11778.04,9665.29,11832.14,11910.77,17902.88,19756.34,10495.54,11492.52,11670.52,14130.08,15154.29,13749.42,11723.68,10219.06,12446.1,10444.16,10976.57,11615.04,10699.24,9522.26,10418.94,8669.18,10700.06,9722.08,9621.98,12471.5,10611.48,8052.78,10518.66,12370.06,10562.54,12785.16,11854.61,15685.62,15939.5,17194.52,25844.03,55368.2,29186.72,9659.58,8613.21,7300.86,8144.35
,14,33,1433XXRP,8653.88,10108.47,9798.54,7410.15,7472.83,6259.61,9295.95,7962.95,7312.05,7302.12,8338.95,10814.5,11171.91,8551.28,6980.92,7635.45,11166.78,11144.56,11057.03,9297.43,9561.57,8265.5,8691.92,7326.87,6540.36,6493.16,7846.08,8245.21,9872.23,12180.94,14802.69,22401.71,11393.31,10221.2,8156.96,9975.07,7330.72,7262.66,10757.92,10742.73,9032.71,8681.61,17051.66,10531.82,12930.69,15171.43,19790.7,6717.62,4898.26,4297.35,5479.18,4361.08
,14,34,1434XXRP,18755.55,20930.32,22791.87,20156.94,23580.05,20361.66,25635.2,22048.81,20752.29,23212.29,25973.34,27497.27,31865.02,27152.94,29766.49,26011.33,33835.07,37845.49,34335.47,28427.51,27821.23,28886,27204.34,25235.51,26462.28,24799.38,22528.99,20529.11,18365.42,18481.45,19207.42,23786.48,19280.93,21561.01,20276.1,23576.82,22175.3,22779.63,24022.76,22796.95,19954.04,17238.35,22181.68,19667.54,22418.18,22667.81,29115.65,18950.02,18023.21,16792.27,17752.79,16022.03
,14,35,1435XXRP,2821.67,2928.85,3509.73,3355.76,3719.67,3441.26,4245.79,3951.58,3660.46,3423.64,4760.76,4653.64,4899.03,4579.76,5589.82,3707.06,5255.82,5914.76,5009.82,4089.91,5304.82,3992.96,4414.95,3759.52,3656.28,3129.25,3660.84,3495.14,3378.16,3333.85,2262.06,4292.49,3945.27,4696.94,4312.88,5276.9,4436.86,4011.21,5248.2,4428.98,3738.22,3631.09,4475.91,4257.11,4770.24,4393.43,6650.96,3326.45,2785.81,2810.94,2741.38,2907.53
,14,36,1436XXRP,2663,2009.5,1489,1607.5,2008.5,4015.5,5058.5,4505.5,4099,4229,3437.5,3626,3801,3281,4648,5647,11206,13392,7965.55,7453,10276,9006,8166.5,5133,3907.5,2884,1540,644,270,284,60.06,279.97,871.48,1448.31,769.54,1807.43,1404.62,2148.47,2324.41,2853.95,2351.11,1431.47,876.72,1435.54,3186.3,2854.53,5647.31,1763.5,1435.12,772.25,617.43,656.52
,14,38,1438XXRP,103416.72,98848.1,103991.92,105313.52,111732.48,108039.73,109227.7,109573.78,107747.68,106115.46,108308.87,104017.51,101569.41,110232.72,118265.64,99287.43,101555.23,93735.94,107178.09,105119.68,108201.45,112654.34,101677.61,102013.26,95856.83,114778.1,106552.11,104054.18,99430.06,99831.45,95701.09,98712.88,90251.35,117335.68,104259.74,92618.97,109905.36,98842.75,112181.52,110944.61,99139.52,92969.76,78588.29,116776.45,103665.14,106246.29,97467.59,96519.93,100638.94,106503.17,115686.5,112923.07
,14,40,1440XXRP,76856.93,75619.08,74115.36,73225.41,76125.79,72935.01,74260.34,72664,72249.19,73256.74,70994.64,73614.23,68756.95,73524.79,72501.01,73192.85,72081.76,67971.09,72428.13,68151.14,68408.83,71178.87,68771.92,69380.82,64758.43,67357.25,70938.41,66713.15,66258.25,78590.95,59181.1,69063.39,68827.81,71486.93,70980.42,74682.46,68327.53,69107.41,70461.27,69482.81,71059.85,67306.05,61686.74,70825.71,73647.68,71102.35,76496.45,63782.42,77783.09,74104.41,77467.42,68813.63
,14,41,1441XXRP,2834.09,4199.71,3056,1724.51,2635.8,3309.5,3727,3205,5107.75,5384.5,6069.5,5811,5846.3,4678.39,5101.16,4739.34,4338.34,3332.28,3729.64,5922.06,6455.52,4006.75,3488.19,2252.14,2463.53,3030.17,2448.31,4206.72,4099.03,4179.28,4092.5,5315.89,6920.14,8405.39,6493,8106.75,3242.5,3858.25,3754.75,3661.25,3169.37,3007.5,4694.97,3784.25,6071.25,7117.91,15012.72,4325.42,1689,474.18,538.5,878.75
,14,42,1442XXRP,6287.65,7715.39,9394.4,7348.09,9387.06,7191.88,8655.73,7763.19,7029.61,8135.96,9170.59,7096.54,7044.72,8620.45,8153.75,7311.6,7497.35,6587.56,8265,8368.7,8648.3,9190.12,7673.12,8112.34,8204.32,8380.49,9397.26,8160.42,7817.45,7970.35,6336.61,8215.4,8808.23,8384.18,8269.77,9053.74,9185.71,9044.45,8812.32,8508.01,9005.34,7750.46,8475.78,8707.85,7725.02,8138.58,8210.2,6286.72,7651.47,8695.28,6872.46,7388.33
,14,43,1443XXRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,44,1444XXRP,4529.49,5330.76,5293.77,4751.01,4542.95,5027.45,4996.38,4778.83,4954.87,4909.42,5618.41,5773.13,4560,5133.21,5159.42,4508.49,3817.92,4088.44,5591.43,5477.42,5014.01,4286.91,3816.74,4601.23,4802.16,3692.37,3734.29,4290.46,4077.67,4274.23,4417.72,5006.74,5053.14,4359.7,5082.79,5650.27,6060.67,5879.08,7387.85,5737.55,5814.26,5498.89,7883.11,9761.25,9378.32,9976.19,10608.12,5260.67,4091.36,3977.56,4769.06,4256.82
,14,45,1445XXRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,
,14,46,1446XXRP,29357.71,29788.58,30971.78,30306.67,33497.02,30629.61,33392.61,31557.92,32308.59,33192.87,32435.88,34757.89,33690.03,35279.27,34342.42,32209.48,39318.6,42428.32,38923.46,36497.95,35782.55,37601.08,37229.83,37786.48,34643.71,33671.13,34854.67,31795.22,29822.75,32798.28,26190.49,30421.54,26147.28,24972.9,25757.17,28651.2,27501.65,28733.32,29326.98,28442.26,28654.07,29129.18,29437.86,30254.75,36260.53,46088.23,75263.52,39076.25,28273.01,26527.85,29074.56,24423.22
,14,47,1447XXRP,,,,,,48,,,,,99.99,,,,,-198,,,,,,,,,,,,,,35.92,,,,59.5,,,,,,,,,,,-59,,-59,49.92,-109,,,
,14,49,1449XXRP,11705.74,12054.83,11922.56,12438.08,13512.03,11857.22,12928.22,13626.78,13962.04,12889.18,12187.01,11142.17,12178.86,12214.09,13196.87,13471.64,12341.35,9658.94,11544.01,11932.67,11264.96,12939.42,9122.22,14846.24,12274.71,14059.64,10998.37,14300.13,12156.88,11407.7,12042.34,9738.14,12795.23,12119.15,11902.6,12727.89,11433.59,11992.19,9606.05,14045.18,7393.08,12734.56,8152.22,9496.52,11416.1,10233.15,6886.53,9093.6,11506.22,11486.64,12458.93,10654.12
,14,50,1450XXRP,1717,3382.5,2357,2864,2393,1939,2228,2840,3101,1912,2476,1933,2226,1816,2117.3,3365,2015,1094,1767,1692,1542,1873,1212,2288,2156,2274,1945,2211,2278,2461,2198,1289,2054,2234,2578,1836,2179,2036,1453,1869,1699,1985,1568,2044,1814,1510,1567,1271,1850,2319,2556,1613
,14,37,1487XXRP,16683.87,17663.26,16730.95,14219.7,15882.93,15944.82,15054.71,15852.09,15596.95,14920.63,13780.26,15408.82,12695.59,15082.45,14197.65,14648.17,12931.81,14435.74,15881.45,14271.65,18337.8,18004.91,15359.46,16997.74,17364.88,16114.22,20520.37,16493.38,19095.51,17037.33,18455.79,16826.63,16669.14,15555.72,17499.85,16696.86,18207.54,19441.55,14710.95,20864.71,20485.19,17806.55,19208.36,21111.48,19731.94,22107.02,28228.89,22966.77,15936.32,16090.5,15573.2,14590.76
,14,48,1498XXRP,17810.97,20792.27,20765.78,17132.48,18214.98,17844.38,18628.58,16742.85,16825.44,18102.33,16772.76,21996.13,17327.37,17465.62,17279.78,17233.66,16513.48,18636.18,18576.43,20635.2,19761.32,17797.64,19896.6,16745.49,15637,15953.3,17805.63,17586.72,16638.07,19782.06,15023.74,19075.68,16790.92,17248.87,17136.3,19837.76,18088.29,18173.74,19415.52,18830.17,17020.11,17677.03,25904.51,15146.25,18994.17,20458.21,28772.84,18973.62,17920.64,15534.26,16259.12,14336.48
,15,1,151XXRP,11523.89,17831.96,25636.93,9484.7,12030.55,11422.76,11930.72,11136.58,12379.08,15783.57,22310.73,45739.44,24599.3,11099.46,10309.31,10332.89,10821.51,10260.66,10840.83,11467.15,11377.65,12439.74,10618.39,10750.73,10034.66,11065.86,11228.65,10702.68,10601.67,10859.94,10468.74,10815.13,10932.27,11452.01,10730.34,12949.7,14243.85,17485.02,23771.49,26962,9739.85,10279.16,11349.3,15210.42,22084.64,31539.28,43921.97,15332.51,8038.64,8076.01,8495.57,9401.18
,15,2,152XXRP,22970.26,24084.67,26661.04,24653.06,27354.15,23688.32,24564.28,24886.08,24579.76,27059.33,25513.23,27927.79,23404.72,26088.3,25969.92,26559.38,27024.14,25927.22,26067.26,27614.88,28301.57,29824.39,27138.25,29034.21,28070.64,29575.36,30251.45,30242.33,30282.73,29644.12,31056.59,27925.7,23164.8,24185.99,23915.99,25600.48,23812.57,25201.48,24309.45,26502.79,23762.5,24657.97,25138.92,28211.81,30336.39,33284.59,44032.09,23034.18,23641.55,22816.64,22665.6,22292.71
,15,3,153XXRP,8811.82,8759.89,8722.37,7689.32,8016.45,7304.88,7707.51,7206.71,7490.24,7273.06,7050.73,7813.48,6573.64,7378.8,5623.79,6747.66,6785.41,6827.56,6086.69,6765.83,6892.21,7234.16,6370.31,6549.06,8914.62,12456.02,19031.13,20844.94,25363.06,31093.48,39195.6,28247.21,12197.71,7489.77,7810.06,7086.35,7028.54,6978.22,7394.41,6895.53,6575.46,6983.46,8673.09,9028.89,10595.72,11668.87,15666.46,6592.15,8646.27,9242.57,8521.43,9432.78
,15,4,154XXRP,10654.45,11313.71,12256.32,11298.95,12006.36,10893.9,11391.03,11312.56,11417.76,12869.85,12091.95,12379.27,10782.77,12162.16,12230.83,12615.25,13232.18,14487.91,12943.94,13234.6,13807.29,15168.19,14873.35,13843.49,13990.06,13722.86,15265.57,14336.12,15562.91,15929.95,16357.59,15155.41,13102.22,12933.88,12509.36,12898.17,12376.16,13606.59,12950.82,13355.44,14095.76,12892.18,12930.64,12838.2,13461.23,13152.5,15159.05,12228.36,14011.36,11839.84,12324.68,11346.1
,15,5,155XXRP,12809.35,20319.22,21714.83,18351.3,16720.13,19993.84,15607.65,10711.65,16357.48,16305.08,16870.81,25726.5,14232.56,11138.39,8647.83,9619.31,8508.68,9960.1,12664.64,12215.86,11876.45,11893,8258.75,10408.55,11002.72,10599.88,9843.86,10783.19,10795.01,9053.09,8902.7,12084.53,11477.8,11458.25,11585.98,16981.6,12878.89,17215.61,20149.32,20213.42,22388.56,17835.16,80022.76,23213,26280.26,39793.29,55811.97,24378.17,12937.38,10583.87,11952.45,9957.9
,15,6,156XXRP,4549.2,3283.79,5591.78,3744.81,2951.42,3285.68,3842.44,2369.72,3328.55,2889.76,3658.59,4171.96,3202.46,4185.74,4573.67,3540.03,3195.97,5326.69,4606.47,5317.12,5504.91,5348.78,3082.09,4954.75,4500.87,4231.9,3306.52,3899.37,3295.67,2847.3,2694.79,3304.83,2482.66,2494.33,2857.15,2942.69,3229.65,3277.85,3535.73,3581.71,5301.78,2539.21,17161.44,3502.13,4146.8,6597.78,13922.69,4735.2,964.23,2136.59,2594.52,1697.98
,15,7,157XXRP,14604.41,13679.86,15839.89,14597.47,14415.67,13810.96,15729.61,16521.04,13801.1,17509.04,21137.59,27715.64,21118.58,18208.47,21118.54,17823.22,22302.48,28292.13,24680.96,21570.35,27340.31,25632.37,29158.59,22855.52,18571.74,17798.08,14539.09,15239.8,14128.83,15979.81,15751.51,13102.48,12438.95,15632.96,14013.15,13907.49,13789.35,22052.09,21842.18,22955.61,30701.35,26362.46,77468.69,41315.96,52986.81,70167.12,103844.59,22929.47,9804.4,8950.06,10685.94,10821.69
,15,8,158XXRP,19563.5,20030.73,20874.16,19245.29,21638.17,18940.83,18389.11,20391.42,19739.26,20320.48,19790.91,20493.55,18044.37,20673.91,18201.27,20454.05,20817.52,21219.43,20299.23,21873.46,20474.68,21871.98,19674.67,20898.02,18810.28,19618.68,19634.58,20031.15,19843.31,20671.4,19924.71,20426.88,19961.83,20563.88,19288.96,20565.03,20109.54,21185.19,20295.69,21509.91,20132.43,19823.19,20529.86,21471.63,23225.98,24091.42,30526.75,19098.63,19273.76,17974.3,18108.43,18987.4
,15,9,159XXRP,7574.21,7142.64,7615.46,6929.36,8037.71,7768.29,10927.17,11344.5,13142.59,14645.66,16574.83,15622.43,15190.34,14174.29,19946.02,15801.76,23342.81,22863.56,20550.62,21163.17,30391.08,30887.02,29745.47,23459.38,23791.49,20272.01,20461.65,18016.72,22775.15,18627.19,18046.35,17157.93,14234.02,16033.63,16512.96,17130.39,17397.13,11630.51,11689.81,11468.43,10405.75,15806.32,17708.4,9312.29,11055.62,14194.86,22070.24,7006.78,6501.04,7046.84,7682.62,6156.28
,15,10,1510XXRP,9435.45,8544.06,9563.98,9440.78,9095.91,8676.21,10706.44,9915.48,10023.08,10644.98,10913.34,10571.43,11244.17,13676.71,13645.07,12526.23,15157.05,13590.75,12697.02,12881.58,14634.93,15358.22,13686.49,12146.77,12987.75,12195.94,11649.8,10723.74,11432.48,10559.79,11546.55,11488.89,11052.72,10635.35,11052.28,12107.45,12257.2,10365.14,12750.02,11933.91,11927.63,10297.6,11156.63,10961.26,11505.95,12535.14,18580.22,14162.98,12932.55,9662.02,11991.59,8505.52
