QueryName,WeeklySales_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SourceData,SalesView_Updated2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Server,Abacus_Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IP,21.31.312.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config Mode,Admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Date,January 1st 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Time,4:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference,XXRP-SYSTEMEXTRACT-ADMIN-20200101-WEEKLYSALES_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Store,Cat,Ref1,06/01/2020 00:00,13/01/2020 00:00,20/01/2020 00:00,27/01/2020 00:00,03/02/2020 00:00,10/02/2020 00:00,17/02/2020 00:00,24/02/2020 00:00,03/03/2020 00:00,10/03/2020 00:00,17/03/2020 00:00,24/03/2020 00:00,31/03/2020 00:00,07/04/2020 00:00,14/04/2020 00:00,21/04/2020 00:00,28/04/2020 00:00,05/05/2020 00:00,12/05/2020 00:00,19/05/2020 00:00,26/05/2020 00:00,02/06/2020 00:00,09/06/2020 00:00,16/06/2020 00:00,23/06/2020 00:00,30/06/2020 00:00,07/07/2020 00:00,14/07/2020 00:00,21/07/2020 00:00,28/07/2020 00:00,04/08/2020 00:00,11/08/2020 00:00,18/08/2020 00:00,25/08/2020 00:00,01/09/2020 00:00,08/09/2020 00:00,15/09/2020 00:00,22/09/2020 00:00,29/09/2020 00:00,06/10/2020 00:00,13/10/2020 00:00,20/10/2020 00:00,27/10/2020 00:00,03/11/2020 00:00,10/11/2020 00:00,17/11/2020 00:00,24/11/2020 00:00,01/12/2020 00:00,08/12/2020 00:00,15/12/2020 00:00,22/12/2020 00:00,29/12/2020 00:00
,21,16,2116XXRP,2043.85,2284.85,2003.61,2944.95,4114.64,4577.7,8602.38,6097.25,11109.12,12392.22,14158.49,12212.54,13812.88,12258.03,10029.65,10677.55,11470.88,16987.89,9228.13,10620.01,11711.96,7595.34,7511.64,8355.21,6484.48,7032.09,6817.22,5476.7,4912.88,5002.34,6929.73,5779.38,4367.83,4739.52,4643.74,4122.72,3960.32,2579.04,2327.79,2182.57,1750.3,1090.32,2418.7,1361.3,1239.2,824.1,1034.47,958.34,1141.16,1018.62,1117.68,1171.88
,21,17,2117XXRP,9658.17,9566.31,10076.08,10370.57,10719.57,7936.12,9346.48,8601.51,7729.42,8776.98,6915.43,6735.78,6363.42,9381.3,8106.71,7136.01,6490.53,6893.19,6525.53,6376.99,7783.3,7650.09,7390.05,7757.05,8640.14,7807.36,8629.67,7894.42,7013.71,6690.8,7126.41,6950.37,7823.17,7289.14,7568.57,6639.7,6187.76,5586.34,7209.22,6776.22,6342.39,6762.94,9707.42,6708.76,8706.88,10273.1,12100.89,7316.36,6121.96,6189.57,4749.83,6165.55
,21,18,2118XXRP,3855.02,13273.75,21820.18,1196.47,29.75,843.6,1954.73,3142.78,11449.42,8131.03,184.36,2.8,2,2.1,-3,,,,,,,7,,,,,,,,,,191.7,1861.82,2645.42,3749.94,4882.51,5717.07,8743.62,18580.02,7305.82,6206.71,13373.02,34165.05,49336.75,45674.38,29656.87,21345.41,8471.55,2839.27,1125.8,1389.32,1811.58
,21,19,2119XXRP,2179.58,2152.57,2352.55,2166.89,2146.8,2555.02,2306.88,2142.35,2139.67,2075.52,1999.46,1950.59,2089.82,2569.5,1876.8,2131.05,2517.11,2238.02,2752.28,2463.44,2023.79,2177.84,2083.15,2925.46,2221.6,2459.4,2172.1,1830.61,2187.45,1905.22,2027.96,2224.1,2123.59,1978.72,2486.05,2624.27,2340.55,3081.36,3139.57,2549.68,2348.13,2757.83,2850.9,3136.45,3552.64,2881.72,2973.35,1385.05,1670.11,1992.75,1673.04,1670.06
,21,20,2120XXRP,7641.32,6967.78,8046.55,7167.42,6880.82,4963.45,5537.6,5901.8,6104.71,5784.3,5060.47,5331.58,4421.02,5898.61,5577.72,6270.05,6834.19,7640.13,7436.32,7016.9,6636.24,6651.6,6901.16,5836.35,5320.02,5565.05,6130.37,5941.74,5592.1,4832.1,5355.16,5206.37,4861.52,4861.13,4503.29,4516.38,5211.3,4584.15,4310.03,5064.49,4545.34,4894.26,8218.3,4175.96,4851.65,4718.13,5499.48,4479.05,4307.73,3902.58,4402.51,4566.94
,21,21,2121XXRP,3188.76,3567.59,3408.27,3162.25,3111.29,3457.67,3486.4,3126.59,3490.49,3217.4,2928.3,2774.72,2885.46,3133.69,3550.53,3108.46,3315.9,3556.17,3592.23,3143.42,3571.47,3494.24,3532.64,4290.77,4102.71,3665.19,3537.83,3313.18,2839.45,3181.6,3295.29,2730.41,3033.98,2750.98,2903.96,2748.43,3137.3,3125.42,3227.17,3134.81,3054.41,3132.77,3230.76,3099.8,3693.52,5530.58,5258.46,2108.92,2630.04,2547.99,2553.67,2554.64
,21,22,2122XXRP,13400.77,11749.46,15686.91,10063.34,12509.07,7367.1,10179.51,8509.83,9581.38,6921.57,6785.16,6358.67,6582.75,8446.75,6294.07,7659.72,6923.08,7665.98,7525.9,7881.14,7969.01,8063.98,7050,9091.52,9222.46,8125.54,8708.45,7869.23,7656.29,7441.12,9293.85,8101.96,8323.35,7826.36,9579.11,7368.29,6918.16,6151.52,6611.02,8435.5,7437.55,8343.48,16564.21,8484.27,11919.83,13543.63,19655.82,7608.63,6833.6,7278.37,6263.83,6743.32
,21,23,2123XXRP,33474.15,40974.81,39754.68,35027.6,29324.04,32336.8,32328.24,30685.02,31129.24,32577.07,33297.45,34836.05,33720.25,32201.43,33553.1,37525.87,40054.78,41934.51,38532.51,44256.53,45339.85,35367.79,32761.6,36153.15,38858.65,32108.11,36492.37,40595.14,46289.57,48923.32,29557.03,27724.23,27631.79,30836.45,29908.52,31812.09,32257.77,32332.83,36561.98,42523.83,39102.69,42788.6,60306.53,40372.31,46975.41,64022.19,88105.96,36575.58,26691.14,35361.51,31118.65,28147.66
,21,24,2124XXRP,7871.55,9283.57,7320.04,8343.69,7017.47,7312.66,6671.73,7025.29,7827.2,7443.31,7122.59,7834.39,5853.46,5690.81,5256.15,7258.71,7747.94,7210.88,7572.04,7074.73,7131.38,5450.37,5272.6,5844.63,7833.63,6924,10308.92,13563.07,24204.99,24316.89,6380.91,6217.66,4851.33,5429.28,7481.84,6882.71,6541.73,7603.57,9171.98,9845.1,10546.4,10917.78,18817.41,11947.96,15027.19,16179.09,20982.88,5791.1,4622.88,6332.31,4942.5,4887.54
,21,25,2125XXRP,16165.24,22147.26,21556.25,18403.88,19388.99,18234.17,18848.25,17408.13,18397.62,21442.5,19052.5,20870.5,17968.04,18069,19817,21696.8,20732.25,23309.45,22096.95,21949.25,22818,19927.5,19616.85,20542.25,20263,17467.5,16136.5,18024.48,20950.22,22471.5,17351.59,16368.19,15558.77,16324.18,15957.27,16866.27,17053.38,17957.64,20388.19,19409.91,19308.87,19735.57,21451.99,16393.9,16713.37,20871.75,28440.9,14592.44,12248.32,12987.93,12833.54,12300.74
,21,26,2126XXRP,10868.82,11313.24,12198.09,11878.49,11781.95,11153.78,10590.41,8182.42,12495.29,12713.41,11772.92,11913.36,9358,10023.39,9300.7,10693.55,10606.05,10687.94,10695.12,9066.46,9642.95,8034.96,7152.74,9861.58,9729.69,8915.43,7539.19,10425.45,11063.1,9931.11,8512.04,8977.69,9261.32,10029.99,12926.3,14440.09,11936.97,12731.64,14779.2,14296.64,15046.64,15456.8,23228.76,12318.01,15395.2,19619.91,29423.4,7648.92,5745.87,7316.27,7295.21,7839.32
,21,27,2127XXRP,2457.5,2500.38,2728.96,1840.75,1762.5,1681.5,1360,1365.5,1323.5,1154,1216.75,1319,1098.5,1201.5,1200.25,1344.25,1048,1102.5,1057.75,1142,1273,1139,1048.38,1200,1031.27,1211.07,1413.43,1537.47,1898.73,2634.85,1136.93,1008.42,940.78,1131.64,1369.25,1495.08,1254.28,1423.34,1941.7,2061.33,2392.89,2292.6,2311.4,2364.92,2913.42,4275.82,5113.62,2284.59,1867.09,2021.66,1765.56,1837.94
,21,28,2128XXRP,1083.29,1312.02,1342.73,1296.15,1073.87,978.01,783.54,945.2,872.85,685.31,776.87,816.53,658.43,708.26,598.08,715.7,608.27,703.93,617.6,515.06,640.76,460.09,546.41,482.59,562.39,724.81,377.64,453.17,655.13,393.9,418.83,538.39,649.26,568.51,753.25,953.12,846.22,868.61,1356.59,1083.15,1138.51,1434.66,1384.1,1219.89,1494.76,1559.65,1682.56,1166.26,759.27,839.38,932.58,889.67
,21,29,2129XXRP,5988.41,6185.78,7180.6,4351.48,4842.58,4267.56,5182.2,3669.43,3995.48,4388.49,4177.09,4360.85,4486.22,4717.39,5053.39,4726.79,4552.45,4895.36,5599.31,4761.5,5607.44,5506.42,5058.41,5439.68,4948.26,5294.21,5269.13,6509.48,6913.79,6547.34,4511.21,4285.4,4302.91,4040.97,3764.42,4458.69,4570.47,4217.73,4848.28,5210.89,5450.5,5705.84,7400.75,6380.94,7214.5,9051.44,14642.02,5781.78,4166.51,4839.25,4983.5,5068.04
,21,30,2130XXRP,5310,5099.5,6241,5717.5,5688,5095.56,5576.44,4528,4180,4761,4893.49,5479.48,4803.93,5589.4,5544.53,5595.16,5149.48,5827.11,5811.79,5031.55,5922.8,5089.57,4775.48,4825.3,4612.72,5106.28,4648.76,4743.58,5634.42,6280.18,3666.24,4387.32,4224.8,4239.3,4111.16,3832.16,3437.8,4040.64,4669.92,4134.06,3735.56,4166.36,4638.52,3562.48,3877.84,4081.18,6401.24,4429.54,2667.68,3102.66,4069.66,3367.7
,21,31,2131XXRP,3289.92,3718.42,3969.42,3777.05,3547.18,2971.84,2318.88,2717.3,2715.48,2233.84,1959.79,2859.16,2076.62,2515.72,3136.18,2790.94,2685.92,2959.84,2859.74,2342.18,2541.86,2808.02,3662.28,2529.34,3659.3,4162.03,4731.65,7203.02,9819.06,13097.78,4044.14,4812.14,3118.2,2920.92,3640.1,2850.34,3146.62,2691.3,3828.46,3723.24,4066.62,4473.58,5992,5213.68,5590.22,7593.22,11150.14,4214.66,3110.41,4895.51,3578.4,2484.22
,21,32,2132XXRP,8498.32,10281.66,18802.33,7568.49,7562.97,6309.16,6542.92,5651.1,7480.39,6392.21,6924.46,7595.45,6978.96,10645.35,11302.2,7445.59,7950.59,8549.26,7434.08,6647.81,8802.18,6468.22,6105.36,6621.46,6362.46,3066.46,6771.44,6401.72,7098.9,5180.21,5697.06,7261.62,7554.18,5826.26,6752.87,6375.16,6143.78,6045.38,6853.53,6050.84,6554.17,5620.93,10018.94,6376.16,8710.17,12773.07,34609.52,6551.33,4996.95,3884.72,4508.01,5171.33
,21,33,2133XXRP,8028.58,8457.94,7509.71,6584.98,7274.38,6841,6569.27,5525.15,7582.39,8037.4,7496.25,7389.5,6354.25,6663,5706.5,7551.25,9173.48,8948.75,9013.48,7750.75,7162,6580,6099.25,6706,7378.75,8010.75,7529.94,10999.05,16121.31,16066.15,6498.35,6423,5323.9,5965.82,5525.11,6836.48,7240.5,7761.62,8391.02,8446.88,10005.14,10501.88,18297.42,11830.54,16384.33,19577.15,25150.84,7131.91,4989.38,5961.74,4181.9,4666.22
,21,34,2134XXRP,24949.75,24858.83,24765.83,23692.83,25255.83,20150.99,22002.33,16622.83,20956.99,23063.31,22379.66,21498.83,18341.33,20980.16,21650.98,22610.5,24325.33,24981.99,21340.5,20598.82,18248.67,16485.33,16720.82,18312.16,18880.5,15599.83,17396.33,17467.33,17592.05,20497.78,13810.34,13893.33,13003.83,13765.5,14393.81,15832.5,16582.66,16160.66,18079.16,18734.83,17219.75,19795.83,26185.16,19625,21588,23567.83,32271.92,14322,12876.54,13765.5,13306.75,12694.77
,21,35,2135XXRP,2507,2448,2979,2058.32,2551,3210,3610,2729,3548.5,3434,3165,2584,3081,3569,3775,3309,3815.5,3358.5,3533.5,4071.5,3007,3177,2612,2762.5,2678,2807,2364.5,2795,3045.5,3324,2159,2039,2554,2790,2411,2857,3043,3021,2938,3224,2958,3794.5,3196,3136,3457,4289,4872,2227,1947.75,1803.5,1749.5,1718.88
,21,36,2136XXRP,1167,954.5,1306.5,2300,1119.5,1316.5,2025.5,1592.5,1343,1317,1205,1315.5,2170.5,1878.5,1818,2807,3829,6591.5,4671.5,4640.5,3625.5,3215.5,2497.5,1667.5,2094.5,1609.5,1604.5,1064.5,753,782,1093,861.5,756,761,1576,1652,1648,1081,2062,3099,2492,2687,5139.3,4788,4607,5468,7040,1679.5,1054,2343,1050.5,698
,21,38,2138XXRP,53149.41,35528.41,46254.43,43368.69,39909.18,45339.95,37703.5,47089.61,39699.21,42031.19,50979.77,39726.92,39818.41,45967.27,45325.38,46581.01,37606.63,39485.76,39771.63,43865.36,39985.66,32434.59,37457.4,43949.48,43275.3,40960.49,40376.24,39526.55,35428.02,46835.38,49611.96,36306.09,38936.39,43560.1,44550.43,36549.62,41751.22,41774.81,36489.28,39699.26,41336.95,42719.69,34624.21,45708.86,40408.11,46298.59,36550.56,41877.44,46022.2,48372.47,49316.57,43109.56
,21,40,2140XXRP,40832.35,38079.81,44366.41,43637.89,42908.57,39209.32,42180.84,38642.15,40855.58,39790.88,40901.02,42489.77,39999.13,41085.58,38751.71,40672.6,39942.38,40233.83,40927.33,40357.46,38507.08,37334.89,36741.65,40385.43,39801.15,35857.31,34955.12,38858.89,38397.36,39070.54,37787.9,35317.22,39797.25,40039.52,38925.72,41307.69,42033.06,41473.08,38771.27,40189.23,41170.52,39551.44,37969.93,40706.05,40628.12,41602.25,41387.33,37161.65,38692.54,41614.92,41607.82,40706.33
,21,41,2141XXRP,1108,2401,2187.66,1691,1791.83,1379,1529.16,2394.83,1645,2283.16,1606,1882.66,1539.49,1296.83,1551.66,1761.83,1801.66,1939.06,1326.33,2030.57,2354.9,1655.66,2185.99,1146.99,1173.99,1206,851,2751.82,2372.99,2366.99,4228.32,7263,6131.99,6894.97,5841.14,5293.29,11127.76,5019.89,10608.83,3866.5,1620.33,2250,5265.25,2057.75,2790.25,4629.98,8840.16,1810.75,1012.83,1455.58,1129.75,1360.5
,21,42,2142XXRP,3556.79,3385.81,4350.46,4602.16,4685.72,4081.17,4769.43,3845.94,4526.66,4613,4861.76,4165.12,4509.51,3899.59,4119.45,4219.75,4263.9,4525.1,4297.95,4166.75,4163.38,4742.26,4332.3,4193.3,5246.03,4220.65,4221.02,4298.27,5057.07,4390.3,5430.38,3347.18,4315.02,3781.53,4179.18,5300.61,5290.53,5200.5,4531.89,4619,4716.39,4470.77,5085.13,4418.7,5138.56,5035.77,4235.03,4209.27,3767.76,3580.53,4021.62,4282.82
,21,44,2144XXRP,4165.53,4053.61,3804.47,2948.6,3143.81,3407.75,3795.89,3236.08,3827.21,4362.07,3403.38,3544.22,2680.96,3919.68,3927.34,4239.22,4309.18,3840.49,3930.97,4337.24,4204.65,3957.57,3984.13,4761.15,3804.75,3793.95,3873.54,4350.26,3484.52,4091.97,3711.35,3044.92,4388.24,4431.98,4309.22,3763.32,5107.81,4413.44,5783.26,3934.11,4890.17,4580.37,6183.96,4876.09,6531.16,6977.8,7002.71,2831.11,2785.4,3189.38,4385.6,4025.37
,21,45,2145XXRP,0,,,,1.25,,,,1,7.5,,,,,,,,,,40,,,,,19.96,52.88,,,,,,,,14.97,,,2.5,2,,,2,,,,7,5,,,,,,
,21,46,2146XXRP,18080.31,17426.1,20863.62,16428.28,18417.04,16570.67,16451.16,15353.2,18143.11,17133.03,17893.94,17154.44,17045.61,18141.27,18843.36,18743.24,19821.64,21817.62,19691.66,20065.69,20234.46,18833.14,17986.92,18224.42,19910.12,17808.72,18161.72,18091.15,18961.06,17901.46,15504.69,15136.78,15898.29,15941.64,16057.17,15613.62,15097.18,17601.91,16905.32,16619.25,16232.68,16996.01,17935.45,18658.36,21415.97,30262.98,44705.63,20107.21,15376.13,15397.06,15300.1,16695.75
,21,47,2147XXRP,0,,,,-324,,,,,,,,,,,,,,64,,,,,,,,,,70,-450,,,,,88,,,,,,,,,,,34,300,,,,78,
,21,48,2148XXRP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97,-14.97,,,,,,,,,,,,,,,
,21,49,2149XXRP,10501.61,9202.02,13599.57,8276.93,12933.64,10738.58,12704.67,8738.98,8489.22,9984.96,11489.17,9874.79,10917.08,9583.7,10100.83,8898.04,10471.77,9279.13,9381.89,11082.05,8612.18,10402.06,10584.97,9794.48,11150.61,8787.88,9548.07,10575.09,11900.31,12429,12922,8365.11,12205.2,9535.94,8172.66,7437.31,11103.24,10730.58,7450.11,10516.68,12637.53,8920,6296.54,9224.06,9534.32,9101.33,10046.33,12239.71,10797.2,10512.29,11900.45,9334.62
,21,50,2150XXRP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,37,2187XXRP,8916.71,7457.36,8926.45,7209.97,7627.73,6863.59,6686.87,6551.95,7605.53,6591.5,6092.6,6377,7075.73,7745.16,6860.47,6588.14,8336.58,7779.19,8813.09,7215.92,8904.79,7789.77,9233.2,7926.76,6777.58,9034.44,6709.28,7039.17,8231.16,9094.56,8921.73,7217.96,7831.54,8129.1,7615.49,7997.95,6496.66,6651.72,6084.53,7679.8,7302.13,8093.49,8225.9,7625.66,7646.49,6420.73,11634.23,7327.02,7338.14,6520.38,6657.71,6702.71
,21,43,2193XXRP,711.6,456.46,697,528.76,550.17,533.5,706.56,416.8,530.82,590.7,658.45,600.92,551.93,617.27,694.24,477.76,649.3,887.66,710.5,771.96,679.12,579.54,614.5,668.98,603.8,567.62,615.18,692.24,625.27,621.14,690.67,713.09,827.24,643.41,567.34,678.33,666.55,541.06,560.88,770.06,604.15,797.01,820.37,397.26,690.1,596.74,443.85,479.12,502.17,577.58,556.77,531.24
,22,1,221XXRP,20686.31,36372.35,23035.7,14843.93,19011.63,21126.03,23574.08,34691.94,91631.47,37028.52,12588.49,11854.85,12283.37,13299.55,12670.14,13618.73,13507.29,12956.89,13839.32,14255.84,13497.42,13263.75,12152.32,11675.23,12594.13,11846.33,13126.31,12480.73,12362.87,13799.38,13854.22,15652.32,16587.45,16569.82,18034.73,23434.56,28383.5,34439.12,59409.05,34369.03,13682.34,16556.3,17184.87,25662.85,37817.05,49580.24,61902.38,14242.67,11622.46,12043.31,14222.22,14621.3
,22,2,222XXRP,51334.84,48267.27,50842.39,46873.95,53482.71,50771.97,49434.2,50207.03,54347.14,49745.66,52295.62,54067.59,49912.45,51204.09,49594.52,50806.75,54613.45,51025.97,55669.43,56711.16,56279.27,58499.47,56094.82,57206.8,56597.16,56120.39,58466.28,56093.15,59605.62,63273.02,59327.38,51511.36,49495.31,49298.76,50718.27,54262.78,48829.3,49688.78,51916.13,50560.1,48918.22,49350.58,47881.89,53390.56,55761.86,57701.06,73718.27,36754.71,45804.61,42925.74,47818.51,43431.09
,22,3,223XXRP,11113.54,9523.44,9399.87,8311.47,10202.72,10083.13,9374.66,9027.61,10084.2,7630.43,7099.53,7781.94,7475.98,6616.7,7087.24,7097.5,7820.92,8008.46,8176.91,7219.41,6511.05,8365.25,11311.96,17793.39,18464.51,26485.54,29611.41,33909.82,42921.4,54482.64,41479.63,12886.65,9481.46,7697.15,8027.84,8053.83,8658.07,7705.19,8958.48,7170.78,8942.53,7861.38,11242.11,11162.29,13069.15,15275.09,18002.45,5924.94,10943.38,9040.36,10124.73,8423.53
,22,4,224XXRP,32754.56,26260.15,26549.99,24727.13,29086.7,26994.34,27269.98,28224.43,31104.97,28318.35,29557.52,30505.09,27517.38,29171.18,27747.09,29724.6,34776.6,31481,28931,27881.16,27876.99,35927.37,34077.22,30711.9,30615.11,30594.07,32593.48,31302.82,31991.68,34208.92,36659.52,32379.53,29760.6,28911.7,28414.18,31540.09,28989.31,28790.43,30809.24,32288.84,31258.36,31882.16,31046.06,33327.63,31999.72,31951.35,35377.35,28131.64,31815.96,30867.06,29786.1,26579.71
,22,5,225XXRP,21893.91,28345.21,32180.92,19393.69,21211.97,25852.71,27466.03,38102.19,45209.08,18849.23,15060.96,23100.97,23420.21,18134.08,18479.54,14799.63,16407.2,19771.39,21060.71,19410.07,18797.04,20997.72,22079.78,19569.87,20113.05,18980.87,18667.37,16962.19,20016.13,18570.1,16219.48,15095.57,16756.58,18321.59,23083.77,21038.05,19260.8,19522.96,16247.46,24244.48,32663.52,31340.9,80992.83,43411.27,58719.01,78379.39,111203.56,26901.05,21455.18,18665.38,17720.88,18253.06
,22,6,226XXRP,5377.41,6825.2,5806.9,3944.4,5191.17,4318.25,6258.81,4178.63,6004.92,5256.91,8248.09,5609.77,4967.13,8369.88,10119.48,6055.57,5599.16,7993.77,8427.15,10417.66,8492.72,7462.9,5880.36,6523.2,8722.38,5956.12,4897.49,5765.23,5659.02,4876.96,4880.01,3746.05,4811.7,3211.61,5064.43,4637.21,4687.66,3982.62,4218.99,5698.39,4964.49,4708.37,28943.25,6361.53,9074.51,15327.67,34228.77,4630.5,2534.13,3030.43,2165.86,2169.71
,22,7,227XXRP,18882.15,20392.01,21501.16,17701.96,23959.55,23933.62,22680.4,26986.95,39337.4,28020.1,26146.69,24767.9,24446.42,27664.25,20022.85,25321.27,35354.26,38291.05,29778.66,32000.91,39947.32,36720.88,36729.83,25906.17,27023.9,20991.09,23987.4,22576.79,20878.46,20144.47,19618.79,20940.82,19861.94,21447.13,20820.29,20646.73,21688.37,19789.94,20623.77,22979.9,31002.04,32556.35,77559.74,57904.6,90903.39,105364.71,153517.68,13025.85,9759.99,10380.09,14926.71,13089.24
,22,8,228XXRP,40496.73,37039.3,36110,34057.18,39451.65,36723.76,35693.01,36857.35,39387.54,35024.02,38318.12,38110.98,37177.38,36634.49,36893.25,37526.62,37133.21,35185.28,38143.39,38002.05,36705.42,40057.29,35270.98,34854.25,36424.03,36660.29,36730.92,37087.61,37092.47,36905.54,37450.86,37399.61,36680.03,36158.87,36392.15,41084.53,37534.54,39553.37,38357.91,41690.07,39578.04,36251.05,36735.39,39192.14,44057.76,44192.32,50263.7,28030.4,34928.47,35004.13,35804.77,34603.6
,22,9,229XXRP,14965.71,17252.47,17847.71,14520.94,15676.46,21216.06,20895.42,25360.37,24429.44,28531.86,32325.44,30912.33,25035.33,26653.99,25486.87,25822.07,34806.5,32301.77,29862.34,32981.63,38076.52,34184.91,32719.07,27064.78,28480.09,28311.42,28246.57,30273.14,29372.07,24997.43,26624.31,24556.79,20447.63,18643.92,19295.3,16969.74,19505.29,17063.7,17081.55,15106.02,15265.16,15384.33,22920.27,15937.9,18817.52,22600.08,36392.99,9625.58,14530.02,11463,12614.9,10938.36
,22,10,2210XXRP,17305.14,16301.99,17835.16,19023.17,19362.82,19667.76,19704.2,19620.61,21275.39,21264.19,21704.66,21392.35,21916.58,20676.31,19490.45,17615.8,23534.97,24511.07,22861.41,19915.64,21517.23,22117.36,21363.6,21214.02,20584.22,19678.31,20235.67,19521.15,18383.65,21828.48,20833.82,19954.54,17181.9,18637.43,18773.52,19995.67,18741.13,19378.35,18167.96,20418.7,21544.32,18617.68,20358.49,19451.37,22478.38,24262.95,27861,17594.29,17563.88,18888.56,19370.28,20356.8
,22,11,2211XXRP,12140.93,12793.45,11352.92,12010.89,10726.32,9050.41,9851.72,8718.64,10876.38,10866.09,11787.64,10528.41,8400.7,19555.32,11347.18,10713.42,28387.46,27942.71,29256.07,14941.47,32245.37,41125.52,72280.15,26288.16,19980.82,11438.44,10299.56,12261.74,10385.86,11990.36,12796.22,9453.85,8594.25,9022.13,9489.97,12806.73,11659.96,12891.43,10747.41,14616.83,14182.99,11784.91,14817.63,16359.81,18712.91,16549.98,18134.71,10634.94,11572.73,12236.65,13489.32,14592.19
,22,12,2212XXRP,4027.77,3262.54,3617.14,3265.61,3706.55,3888.27,3714.66,4669.42,3837.45,4567.72,5255.15,4681.63,4401.08,4061.15,4556.48,4739.12,4522.38,4981.46,4335.15,4871.7,4129.08,4848.06,4108.7,4335,4147.8,4530.65,4181.78,4705.49,4158.54,4289.99,4503.95,5146.3,3664.98,4374.36,4096.29,4198.9,4547.08,3967.05,4050.67,3184.12,3286.05,3220.78,3027.16,3027.34,3107.42,2754.13,2132.36,1661.62,2297.16,2255.33,2403.29,1799.7
,22,13,2213XXRP,37684.16,32519.99,34631.53,34124.78,40959.7,36851.4,36140.31,35837.52,37787.19,36540.98,39482.83,38987.88,36210.15,35942.87,34112.35,34701.17,36697.19,37739.44,37199.86,36810.81,36459.56,38527.37,37040.7,39362.15,39113.89,35669.21,39282.71,36729.45,41636.87,44430.48,45945.27,40061.03,38380.71,38516.28,40360.74,44174.88,38928.44,36267.28,38854.52,38552.72,38383.39,35214.08,35624.59,37370.05,37038.85,34020.72,34133.04,29120.68,37061.92,33248.07,35014.4,29872.77
,22,14,2214XXRP,20553.97,20283.91,20113.78,16665.69,19895.74,17525.53,17881.35,17695.68,18856.93,15399.96,17146.39,15589.41,16809.72,16964.16,18038.51,16146.81,16325.03,16964.51,16224.42,17001.33,15885.66,17528.61,15552.89,15049.47,14079.93,14567.06,15607.82,16759.5,19160.22,19489.75,17741.58,17555.91,17885.9,15687.99,16027.3,18540.57,16486.89,16570.2,16319.98,18566.17,20567.25,21366.95,41354.68,21472.7,29622.17,34237.58,59850.75,13418.97,14019.43,12131.73,13670.62,12762.97
,22,16,2216XXRP,3781.94,7046.11,4144.83,4050.57,5633.06,11312.39,12267.22,21375.77,19113.5,32625.2,38666.51,38642.85,34538.21,48657.51,32510.23,49214.63,60972.74,67800.75,47017.81,43022.06,50046.46,49734.91,49367.36,27629.83,29864.71,27334.47,27628.09,23286.05,19774.86,15070.61,17541.87,14802.29,9998.73,9034.46,5507.89,6845.39,7312.36,5282.19,5371.02,3510.43,3361.8,3302.29,3126.69,2340.92,1973.66,4285.08,3546,12808.14,5388.72,6037.55,4839.26,6137.79
,22,17,2217XXRP,17470.12,17336.23,17793.43,17472.45,18590.09,17729.8,16445.74,15754.76,17161.16,12540.36,15667.4,13937.01,14391.46,14261.94,16463.91,12638.24,14774.65,13558.06,14166.88,14665.22,12631.41,16335.02,12643.82,14459.07,13384.68,13073.81,14441.74,15097.46,17946.11,19442.27,15621.91,15461.52,14204.77,15523.97,15343.31,16001.53,16461.65,16659.67,15092.28,16542.45,17387.93,17322.35,23040.2,18867.19,20983.25,23141.21,28603.48,11247.28,13809.13,12195.15,14801.85,11805.93
,22,18,2218XXRP,5544.4,12609,10451.49,1118.21,1181.84,4079.79,4985.12,8508.03,26027.63,9554.91,927.75,320,36.25,-1.52,,-5,,-5,-17.25,0.5,-2,-175.54,,,,,,37,85,153,327,644,4266.38,5565.88,8524.78,13625.4,14657.02,17168.03,27836.53,14428.92,10048.71,15557.63,31958.27,69454.72,71710.38,61502.84,51555.48,20981.06,8623.15,1270.27,1841.2,2259.02
,22,19,2219XXRP,0,1,1,,,1,3,,,,0.75,0.5,1.13,,,,,-4.88,,,,,,,,,,,,,,,,,,,,,,,,,,-16,16,,,,,,,-7
