QueryName,WeeklySales_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SourceData,SalesView_Updated2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Server,Abacus_Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IP,21.31.312.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config Mode,Admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Date,January 1st 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Time,4:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference,XXRP-SYSTEMEXTRACT-ADMIN-20200101-WEEKLYSALES_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Store,Cat,Ref1,04/01/2022 00:00,11/01/2022 00:00,18/01/2022 00:00,25/01/2022 00:00,01/02/2022 00:00,08/02/2022 00:00,15/02/2022 00:00,22/02/2022 00:00,01/03/2022 00:00,08/03/2022 00:00,15/03/2022 00:00,22/03/2022 00:00,29/03/2022 00:00,05/04/2022 00:00,12/04/2022 00:00,19/04/2022 00:00,26/04/2022 00:00,03/05/2022 00:00,10/05/2022 00:00,17/05/2022 00:00,24/05/2022 00:00,31/05/2022 00:00,07/06/2022 00:00,14/06/2022 00:00,21/06/2022 00:00,28/06/2022 00:00,05/07/2022 00:00,12/07/2022 00:00,19/07/2022 00:00,26/07/2022 00:00,02/08/2022 00:00,09/08/2022 00:00,16/08/2022 00:00,23/08/2022 00:00,30/08/2022 00:00,06/09/2022 00:00,13/09/2022 00:00,20/09/2022 00:00,27/09/2022 00:00,04/10/2022 00:00,11/10/2022 00:00,18/10/2022 00:00,25/10/2022 00:00,01/11/2022 00:00,08/11/2022 00:00,15/11/2022 00:00,22/11/2022 00:00,29/11/2022 00:00,06/12/2022 00:00,13/12/2022 00:00,20/12/2022 00:00,27/12/2022 00:00
,16,31,1631XXRP,1091.6,729.92,888.54,1122.5,989.54,1195.43,1231.54,874.82,953.13,644.14,688.92,594.14,618.27,529.94,569.58,606.95,603.63,630.58,1005.95,989.18,948.72,820.78,1713.9,1033.92,1164.7,1134.58,1153.3,850.74,928.8,859.69,991.22,680.8,663.83,350,659.82,735.8,1338.29,1193.03,1476.34,918.876,969.7768619,1065.249307,1205.316191,1091.729077,1256.02383,1385.394504,1818.839658,1146.849093,1019.523343,853.4733162,921.1811486,794.0027478
,16,32,1632XXRP,3729.9,4480.92,5321.09,4872.42,3950.96,5124.27,5248.96,4562.58,4432.76,5038.68,4100.49,3151.96,2681.47,3387.85,4243.33,4286.74,3348.68,3845.12,5500.08,5398.5,5361.8,4515.74,5447.14,4820.93,5025.56,4219.97,4926.54,5625.08,4321.1,4020.76,4270.51,3258.66,3767.9,3554.9,3324.21,3824.26,3571.74,2904.44,3478.37,3025.988421,3107.381538,3349.240679,3676.221651,2996.977978,3228.171922,3302.791679,3853.467979,2205.403904,1921.728686,1485.433976,1467.189867,1162.871701
,16,33,1633XXRP,1514.54,1680.59,2873.59,1951.56,1628.8,2149.77,3702.6,2076.86,3059.55,3117.94,2102.04,2069.99,1047.82,1478.35,1478.18,1311.89,2158.81,1656.33,2404.24,2183.83,1723.11,1883.73,2811.55,1978.64,2485.73,2051.57,2593.52,2667.15,2676.35,2776.99,2346.5,1733.5,1879.23,2206.11,1982.81,2054.26,2026.12,2258.37,3131.96,2355.971,2527.748616,2776.812484,3206.488054,2766.788552,3112.52038,3358.935918,4209.051083,2565.903099,2277.904113,1898.104802,2071.405924,1757.056037
,16,34,1634XXRP,2590.58,3324.05,3317.1,4044.52,3792.24,4896.23,6451.21,5868.44,7643.85,6434.42,5398.99,5639.29,5269.05,4739.18,5792.56,5654.43,5874.61,6176.47,7782.04,7138.94,6547.49,6623.68,7100.67,6191.68,4816.47,4822.18,5221.36,5486.83,4917.52,4479.38,3668.71,5055.21,4719.69,4692.38,4270.63,4232.86,5503.83,5455.99,5399.42,4248.498368,4542.87956,5063.348226,5994.144964,5211.336845,6060.031742,6453.053257,8136.496534,4927.581492,4358.194957,3565.048064,3742.349705,3019.889033
,16,35,1635XXRP,205.98,347.47,275.88,257.88,118,208.85,400.88,223.32,473.49,306.88,205.12,291.76,185.88,209.85,219,210.03,199,187,290.88,223,168.76,225,419.4,238.85,319.88,51,182.76,95.88,154.7,55.06,129.85,59.94,101.88,82.85,61,63.94,82.88,80.82,48.88,16.77968421,1.085644527,0,0,0,0,0,0,0,0,0,0,0
,16,36,1636XXRP,1715.89,2736.78,2601.75,3639.31,1866.37,2301.85,3215.44,2030.97,2197,1385,918.03,1048,700,807,1263,907,1476,1847.03,2131,2225.5,2039,1754,1390,1491,1389,1325,811,987.6,1228.46,851.98,622.42,939.18,749.38,1135.68,1070.68,837.16,1029.22,1359.92,1053.38,712.0796842,779.6723271,901.0444202,1083.530829,907.3187436,1052.568518,1150.689209,1499.183414,874.1896373,750.3914769,623.9805846,643.0966312,500.1795503
,16,38,1638XXRP,65501.08,65184.58,54791.16,52800.13,57489.3,61781.4,52752.39,61539.12,50545.8,57869.1,45769.6,51891.54,43166.35,49713.27,54572.87,51853.64,48067.13,39327.1,64310.34,38625.62,48405.28,49534.3,49578.07,59187.09,56425.48,35375.72,56454.17,49762.5,44249.87,41705.11,58913.31,43583.57,52013.24,48796.97,41758.3,49951.37,43846.58,42311.34,32782.88,43385.97605,44556.9618,48727.79005,56075.54596,46249.52021,52906.73466,56912.79292,68476.73747,41271.53583,35460.5402,27964.54758,28181.08554,23574.94529
,16,40,1640XXRP,30280.17,32134.88,32337.06,34009.5,32316.45,32569.57,33044.28,31103.15,30880.8,28798.78,27997.92,25591.84,23068.85,23370.56,25717.92,25265.16,24877.79,27496.21,30992.36,33007.61,33820.53,32520.27,35581.6,32940.63,32472.56,32997.95,34054.16,34582.97,31099.16,30934.73,29448.48,30636.07,30359.36,29683.85,27941.31,28103.29,26413.45,27089.79,26270.11,26557.30347,27715.02158,30373.64024,34801.33599,28997.43194,32311.9476,33768.22933,41900.98571,24887.24244,21518.27504,17149.81753,17716.86877,14311.13914
,16,41,1641XXRP,1085.32,1728.44,1550.96,1806.48,1546.08,1904.44,2143.12,1965,808.09,950.59,1473.35,590.52,409.95,708.5,669.43,675.93,904.9,1230.17,1270.46,1394.12,1503.28,1261.81,2071.33,1834.17,2450.08,2576.66,2153.58,1514.2,889.79,1066.89,1060,938.52,1333.18,947.13,899.32,588.55,836.77,1037.04,663.94,662.3893158,566.7301404,473.4787001,311.3393636,141.2014532,0,0,0,0,0,0,0,0
,16,42,1642XXRP,4062.72,3116.56,3201.93,3146.97,2951.26,4705.15,4227.62,4066.8,4249.67,3951.14,4478.41,4414.26,4623.14,3830.96,4477.75,4104.9,3683.82,4376.11,3839.47,4375.05,3945,4007.61,4232.41,4378.6,4460.91,4006.3,4319.37,3968.89,3748.01,4263.36,4559.14,4535.54,4527.62,4000.86,4172.21,3839.86,4751.91,4042.65,4291.78,4274.601789,4604.261067,5146.768334,6051.53211,5132.299759,5899.024287,6397.223265,8137.431123,4955.179274,4325.340131,3495.319285,3693.924635,3095.698847
,16,44,1644XXRP,4358.75,4109.09,3762.55,3848.61,4245.76,3880.48,3588.57,3355.02,3227.36,3439.86,3219.79,3315.24,2348.24,2722,2786.63,2626.8,3479.81,3290.17,4192.76,3976.9,3478.29,4153.63,4327.94,3939.15,4837.53,4215.44,4318.68,4192.26,4653.58,3883.44,3908.78,3442.02,4151.42,4183.66,5779.09,4563.73,4112.05,5010.38,5755.17,4898.183737,5314.11711,5971.345486,7140.051124,6154.98101,7106.90624,7854.811015,10185.54176,6293.035331,5607.665738,4704.106134,5044.270219,4247.73453
,16,45,1645XXRP,,,,,,,,35.25,,5.77,,28.85,23.08,,10.94,,,5.47,,,,,5.47,,10.94,,10.94,,,,,,,23.88,23.88,,34.35,,5.97,5.97,6.3879,7.164,8.45352,7.164,8.195616,8.815302,11.233152,6.8058,5.960448,4.87152,5.15808,4.2984
,16,46,1646XXRP,10931.2,10967.56,12219.6,11997.68,10460.11,12745.87,14826.62,13381.54,13722.68,15036.2,13490.11,12748.09,11016.2,10809.65,12127.45,13592.2,12131.97,13903.87,17466.22,17576.45,18145.23,18051.15,18740.17,16806.29,15688.45,15928.81,14982.32,14896.14,13059.38,11736.93,11050.63,11327.19,10630.99,10118.37,9711.92,10112.89,9414.63,9488.01,10185.7,7653.469947,7482.780867,7708.236428,8361.555585,6655.507517,6993.642447,6793.258829,7908.591365,4326.764213,3460.824314,2475.84496,2171.897599,1402.050784
,16,47,1647XXRP,,,,,,-1699,,,,,-75,,,,58,,,-58,,,,,,375,,,,,,,,,-400,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,16,48,1648XXRP,367,,,,137,913,2306,1090,167,417,297,256,606,1618,496,446,584,940,327,277,551,,247,,759,,336,426,109,883,169,167,297,,2942,1974,813,297,499,499,533.93,598.8,706.584,0,0,81.66418334,52.46992592,0,0,0,0,0
,16,49,1649XXRP,32.67,14.85,11.88,32.67,11.88,47.52,26.73,59.4,115.83,118.8,92.07,68.31,53.46,53.46,65.34,59.4,95.04,74.25,35.64,29.7,32.67,20.79,47.52,56.43,62.37,59.4,23.76,14.85,,,,,,,,,,14.85,28.58,28.58,30.5806,34.296,40.46928,34.296,39.234624,42.201228,59.51709866,34.1270963,30.23602358,25.03060536,26.86734429,22.70233778
,16,37,1687XXRP,11329.2,11451.1,11135.75,11743.75,11300.04,12490.44,10582.25,11187.82,9794,10332.61,10213.02,9570.38,8347.73,7791.08,9276.02,8817.46,10136.03,8368.38,13004.32,9365.2,12903.08,10734.35,13297.89,11848.05,14702.38,12469.61,11111.56,12592.31,13978.03,12692.59,13047.88,10585.13,11113.68,14114.4,12276.28,10510.45,10608.74,13156.35,11565.66,12097.12663,12593.10264,14090.78662,16251.13385,13726.87889,15450.41827,16789.48216,21271.67729,12639.05566,10975.84919,9029.462328,9547.456536,7991.180352
,16,43,1693XXRP,1141.78,1043.92,869.86,1049.9,1043.4,1017.88,890.26,1015.54,893.24,1155.31,889.75,827.46,1037.29,1206.68,1144.31,923.01,1402.17,1124.03,1615.77,1229.66,1502.47,1204.56,1600.83,967.74,1207.78,741.25,1053.46,986.27,996.46,914.59,1053.85,1100.57,774.44,754.73,869.7,819.9,853.38,871.68,791.16,706.4987895,716.6229489,798.5769374,904.8550665,794.0004019,865.8556573,924.6699983,1083.612922,630.9758668,525.5114208,409.4737519,406.3323705,327.684824
,17,1,171XXRP,24612.72,32331.78,47349.2,19247.4,19691.04,20823.72,28341.6,30693.06,37198.1,62220.91,32166.18,14554.92,17227.57,18800.55,19697.61,19234.14,21962.14,18853.47,19929.51,22977.54,21322.67,20517.27,23252.49,20295.29,21842.46,19585.79,17729.2,16266.24,15848.72,15208.03,16045.42,17210.29,18640.84,21660.82,23604.61,26269.97,26993.83,32681,39668.71,27177.28232,30348.93192,35434.80731,43504.05178,38796.78325,46399.57505,52494.05148,69999.68622,44137.46257,39993.94545,33671.72274,36508.77095,31053.92689
,17,2,172XXRP,42458.98,42520.04,41658,43446.89,43165.95,42351.97,40267.61,39548.32,38134.32,41037.89,40032.45,61166.4,43904.38,41943.87,42325.64,40691.52,44017.46,41320.51,44389.91,42983.04,45743.45,44257.62,44245.27,44873.2,42819.3,40409.69,37882.42,38351.12,38654.58,40536.1,38836,69579.35,55367.84,44566.91,45525.98,43682.37,43240.39,44326.26,43451.19,46453.42032,49946.53265,56657.43844,67501.21862,57803.06179,66974.08639,72703.85987,92960.72165,56058.92287,48692.0124,39289.54112,41006.97219,33350.47771
,17,3,173XXRP,17020.88,16657.37,15817.84,13179.04,13355.7,19462.05,15192.83,13475.71,14263.09,15276.63,13968.37,29475.49,15317.72,15671.31,13141.8,13267.59,12703.36,11367.7,12290.03,12444.09,11679.51,11450.44,10906.95,18349.09,23979.4,19265.7,22809.43,28312.9,41647.83,67983.39,43940.07,46297.19,38785.57,17582.25,17119.14,14673.24,13644.32,14059.86,13287.22,27525.72068,28636.47491,30625.44877,33653.07806,25650.36785,26309.43174,25273.97479,26696.88786,12675.81955,8196.261904,5331.115894,6997.696826,5878.537565
,17,4,174XXRP,23327.36,22574.2,22130.67,23528.35,23682.05,23742.36,21462.62,20673.92,22263.55,25832.21,24808.5,36595.12,24214.44,25312.86,24013.52,24035.46,26548.86,24407.02,27111.49,25491.94,27052.26,26636.32,29466.28,27421.67,27530.24,26379.25,25279.95,23891.11,23547.38,25744.02,25583.81,48403.64,29720.37,25010.25,23919.02,24604,23442.15,24199.11,25525.37,26358.83911,27899.36909,31079.47512,36330.74757,30847.09705,35126.71148,37631.70022,47529.31202,28359.20136,24216.91408,19139.64003,19645.86201,15764.57356
,17,5,175XXRP,25929.86,26785.56,42494.74,28397.97,27091.68,27390.75,26913.25,24773.98,24152.61,30722.82,24893.17,23964.88,17683.18,21287.35,21861.22,18870.24,19362.46,21428.55,23792.2,32117.55,22136.33,24106.25,18639.71,15075.45,18497.71,14158.68,13227.54,18031.51,16111.61,30438.42,17647.48,21218.27,24818.7,18587.07,39638.87,28288.47,22436.07,24820.19,23929.17,25268.71,28924.22215,33720.39679,41818.93147,36667.78452,42831.07695,47433.6873,61206.87443,37191.79795,32937.35118,26908.67618,29680.24011,24827.02168
,17,6,176XXRP,3905.1,2886.48,5572.54,4302.53,4917.77,4852.63,3074.29,3097.54,3891.75,2814.89,3682.72,3506.42,3228.59,5141.62,5213.76,9668.21,8403.61,5156.08,4089.9,3773.42,7603.82,5504.11,6404.86,6000.92,4560.53,7575.56,4240.82,4867.08,3868.78,4247.26,4675.8,4793.21,6469.41,5083.69,5614.69,4223.97,3578.68,2884.16,2424.53,3594.927895,3421.031594,3799.585872,4185.256999,3412.97026,3731.232999,3617.126123,4714.958645,2585.591774,2079.326315,1457.064107,1297.032261,898.8304074
,17,7,177XXRP,11721.1,11302.09,15007,10579.48,10282.69,12295.58,17706.57,17374.14,20523.38,30734.96,25162.51,24017.59,20813.01,17643.34,21113.03,23034.74,22195.53,19784.68,25422.96,24518.32,22356.08,27852.66,25905.49,20724.35,20758.11,18503.51,16387.74,16431.66,14503.14,14632.3,13808.7,22074.55,15149.62,17944.95,15759.52,13780.88,12956.27,13071.99,13180.69,11406.93637,11597.01446,12135.19486,14245.19363,12062.17388,13305.25356,13928.42915,17000.81538,9640.487007,7870.655306,5791.910811,5421.602787,3823.985323
,17,8,178XXRP,21890.7,21037.22,19219.9,21560.66,21278.07,21315.96,20144.7,20324.67,18538.61,21531.71,18337.83,18271.71,19879.23,19567.86,20127.39,18090.95,20665.75,19940.75,20683.08,20176.67,20550.48,20171.51,21610.67,19982.88,20430.62,18859.02,22025.55,19161.76,19442.82,20038.45,20696.15,19566.45,21053.34,22074.08,21314.93,22659.48,22481.57,22170.77,20819.74,21757.15689,23419.8091,26475.14216,31445.90477,27021.92341,31153.24632,33836.2328,43207.85377,26589.40807,23373.00262,19160.48257,20366.15037,17066.0678
,17,9,179XXRP,11852.54,14694.99,16643.43,16919.75,14945.51,19163.87,22251.35,21124.64,21708.76,27131.72,24137.28,24325.96,28476.8,27162.24,27855.45,33727.74,40920.03,42537.32,43452.39,41958.44,46732.65,46492.63,56918.89,44105.33,43144.63,47940.2,38404.56,32230.45,29508.37,27319.03,36721.03,32700.79,31665.86,29688.06,27723.74,26343.87,36118.6,30113.76,19130.37,22812.77126,22241.99847,23053.18752,25065.6886,21034.43141,22591.56254,22855.38755,28753.20215,16476.55139,13088.5848,9353.645181,8201.187331,6095.740692
,17,10,1710XXRP,10581.58,11124.49,11854.98,11928.8,12139.89,11845.54,11751.59,13155.78,12661.39,15113,13325.77,13905.83,12418.18,12397.48,14775.66,13831.79,16476.64,14825.34,15588.11,15867.03,16258.31,15444.37,19612.93,15663.87,19065.68,16892.01,15520.15,16145.38,13867.87,13697.24,14546.53,15168.88,14342.93,13152.57,14647.75,16520.41,16309.01,15792.77,18225.17,15210.95026,16145.44816,17998.52821,20977.29085,18099.62274,20624.64811,22674.31974,29289.49652,17880.09204,15872.14564,12972.03282,13689.83334,11408.72927
,17,11,1711XXRP,11950.4,11705.01,9874.12,12391.91,11552.62,10963.06,10566.11,10897.43,11692.97,12486.38,13027.99,19146.89,15173.09,11144.94,11680.74,13262.62,12835.41,13450.04,18311.57,10991.46,12939.51,28697.57,23480.52,21417.99,16176.98,18023.98,15235.46,13718.69,13005.78,11945.98,13294.59,27921.74,17959.19,14843.57,12802.67,14750.03,15343,14408.55,15428.79,14640.444,14544.5393,15004.8907,18424.4712,15926.76892,18548.71989,19669.05916,25113.98869,14968.76624,12704.34828,9926.232762,9827.116099,7616.197974
,17,12,1712XXRP,5898.06,6348,5351.21,6351.25,6602.95,6383.67,6069.9,6177.96,6922.79,8132.31,8888.55,9841.98,8414.8,7207.14,7948.66,7569.17,7593.76,8326.13,9226.9,8484.32,9261.77,9859.1,9505.33,9659.05,11446.03,11691.24,9478.27,9717.76,10114.03,9506.57,9703.69,9965.56,8570.13,9409,8072.38,9737.92,8751.66,7761.36,7099.03,8432.370211,8705.592354,9445.61436,10819.11408,8824.999721,9688.765804,10255.2453,12997.84186,7617.247353,6468.460682,5164.532571,5301.895547,4304.369812
,17,13,1713XXRP,22262.01,20829.45,20531.72,21928.48,23301.75,22530.05,20731.66,21986.74,22851.15,27887.68,24773.21,36686.87,24946.72,25354.3,22468.73,21912.1,23156.13,22342.23,25444.05,23352.67,23426.23,23671.97,25706.04,25168.76,30247.45,25489.51,24066.23,25483.41,25345.64,26509.55,27024.63,51103.54,33329.48,27985.04,26245.9,25149.13,24842.65,23260.27,22901.69,28486.05153,30340.97135,33753.0094,39370.28629,33096.82538,37364.22342,40358.00825,50738.58001,30019.05069,25649.92152,20311.79043,20789.79481,16669.35372
,17,14,1714XXRP,11717.07,11183.68,11975.71,10627.02,10826.28,10300.1,10122.86,13884.03,11147.26,12941.88,14373.18,26612.84,13886.52,15893.91,14067.32,15339.87,12742.66,12272.82,13068.81,13627.57,12330.28,12334.67,12594.56,10288.21,12695.23,12586.73,12371.26,11494.18,13153.36,12800.97,12841.4,38696.79,22046.13,14357.87,13593.44,13917.11,12178.81,12460.57,12980.12,16501.32595,17987.60711,20384.0236,24252.47645,20703.62076,23426.92651,25114.40796,31721.03929,18905.8924,16056.66052,12723.13072,12887.97401,10128.04232
,17,16,1716XXRP,1693.02,1277.19,1085.76,1683.99,2408.66,2721.02,3552.61,5140.4,9797.22,11447.97,17981.61,17542.1,33864.75,26375.55,37836.75,48926.66,34534.57,34961.9,33637.89,29494.93,30332.6,25881.68,31013.39,20776.89,18477.13,17282.03,14522.75,12225.87,10950.46,8827.79,5663.18,3339.63,3594.91,2729.35,2471.34,2543.89,1080.5,1228.51,3047.3,0,0,0,0,0,0,0,0,0,0,0,0,0
,17,17,1717XXRP,8509.65,8967.12,10316.5,8582.6,8284.44,10219.94,9371.33,9658.46,7586.79,8999.67,10356.61,13102.75,8968.41,9002.47,8828.65,9086.75,8724.53,7725.41,8318.42,7633.91,7874.25,7794.73,8321.03,9192.25,8541.98,8310.01,8729.27,8361.41,8362.1,8346.47,8387.21,19093.85,13114.02,10881.2,10595.13,11367.42,10954.28,10463.29,10452.73,12259.07684,13361.96807,15260.53568,18280.85816,15750.17486,18411.28697,20107.89576,25893.47087,15844.40906,13918.88154,11346.42904,11898.608,9740.454048
,17,18,1718XXRP,2306.64,4572.19,8858.96,610.1,634.76,897.19,1151.31,1953.14,3389.88,8468.58,3953.87,53.98,,,0.5,2.25,,,,,,,,,,,,,,,,,441.6,4151.03,8588.72,8565.73,11344.78,13328.98,19070.92,19070.92,20405.8844,28318.27333,36229.22446,33191.37974,41492.63661,47744.4704,64774.00767,41384.65855,38948.15573,33853.00417,37498.69055,32891.38054
,17,19,1719XXRP,3694.1,3622.6,3238.79,3710.04,3391.69,3846.92,4020.66,4112.79,14226.29,3710.4,2850.36,3321.23,3233.42,3327.16,3734.84,3639.09,3163.57,3893.06,3915.48,4516.23,2668.45,3932.64,2876,3473.91,3201.43,3711.3,2552.41,2886.74,2538.68,2370.58,2583.37,2780.69,3079.78,3672.69,3895.26,3578.96,3783.57,15000.98,6967.79,6116.629474,7060.503127,8325.29281,10519.52125,9418.559212,11462.67629,13068.62882,17741.59842,11294.97657,10396.00226,8867.673402,9736.379489,8381.874084
,17,20,1720XXRP,3523.79,3687.35,3457.34,2970.82,3468.34,3436.12,3699.36,3204.36,2954.85,4574.41,6095.01,10507.44,3123.45,3644.91,3130.6,3664.19,4065.1,3567.43,4135.32,3557.47,4246.64,4378.04,5341.63,4329.2,4442.67,4903.34,4910.94,3888.1,4094.86,4012.29,4443.41,18310.31,7753.76,3725.38,3221.92,3343.84,3277.03,3768.07,2878.95,4991.788316,5180.537488,5662.293514,6480.668245,5415.285594,5945.29517,6087.537013,7391.016605,4226.786731,3335.038913,2387.928939,2101.192291,1372.077357
,17,21,1721XXRP,3054.78,3207.59,4038.02,3881.23,3519.73,3635.86,4239.25,4949.8,5033.92,5341.3,3882.63,4193.01,3111.23,3579.11,3901.51,3332.53,3617.6,3257.67,3211.57,3892.81,3897.08,3356.07,3732.1,3349.09,3418.52,3699.41,3211.14,3354.8,3457.23,3896.92,3534.67,4037.01,3693.17,3619.03,3940.63,4939.64,3962.72,3677.43,3861.56,3993.760474,4351.104981,4983.102065,5933.925902,5120.685719,5913.452208,6422.534748,8313.621171,5054.965084,4443.592971,3643.744079,3903.71423,3262.064838
,17,22,1722XXRP,5846.36,4977.66,7312.7,5969.38,5943.9,6963.87,6775.43,6807.95,5998.12,6681.67,8235.82,18586.51,6687.59,6352.28,4795.46,4815.74,6702.25,5643.01,5862.22,5616.52,5765.02,5400.28,6270.17,6241.39,7958.02,7542.42,6190.43,6196.58,6214.42,5890.76,6612.91,25349.51,11561.97,8811.32,6955.02,7347.06,6803.02,6913.41,5871.31,9352.878474,10077.62668,11346.11924,13309.39502,11242.824,12739.52372,13765.54954,17507.30488,10371.99613,8788.219116,6857.195181,6779.319784,5199.832801
,17,23,1723XXRP,11452.37,12832.56,11443.43,11849.16,11297.55,12012.68,10901.11,11631.57,10860.17,13949.54,12658.7,13433.88,13450.24,11048.37,12822.93,12896.7,12881.06,13503.76,15381.41,15785.75,17468.85,15638.22,18173.08,14870.37,15417.58,15789.06,15035.48,15138.64,14172.03,14503.71,13266.63,16879.72,15546.72,12965.35,13726.23,14384.94,15393.07,14024.49,18601.4,14625.42142,15551.82278,17566.0931,20670.16332,17829.43679,20378.18577,21988.74581,28224.38085,17165.65962,15114.74816,12342.7965,13075.36162,10792.44535
,17,24,1724XXRP,4548.09,4814.82,4341.47,4166.07,5126.77,4110.82,4180.91,3874.47,4060.8,6296.26,4571.87,3723.35,4281.66,4082.63,4572.72,3881.01,3945.76,4115.68,4271.93,4192.15,4137.08,4051.94,6441.01,4747.97,3881.4,5038.43,6024.23,7209.22,7420.63,10828.64,6758.48,4339.39,3309.94,3779.54,4239.38,3754.86,4446.78,5110.87,7384.44,5538.225737,5821.102011,6354.143662,7208.133108,6122.319846,6782.940922,6854.154542,8279.352723,4822.831167,4183.167288,3437.451099,4048.19954,3517.936593
,17,25,1725XXRP,5160.67,4850.62,4096.91,3484.55,3898.88,4948.88,6315.41,5071.84,5789.39,6784.65,6784.97,5378.84,7383.72,4795.96,5239.77,6309.25,5994.37,6476.69,6612.93,5302.24,5616.9,6018.41,7532.04,5989.83,5314.36,5701.87,4772.04,4346.54,4879.97,5356.89,5071.22,5311.65,4796.37,4693.26,5341.4,4614.78,5276.86,5197.65,11293.39,5968.316526,6420.802151,7278.704123,8756.29072,7800.263866,9228.80502,10193.28973,13439.4661,8325.611872,7397.329616,6162.012158,6685.229595,5683.005853
,17,26,1726XXRP,7164.01,8997.62,7780.8,7223.05,7305.56,7665.64,6548.6,7251.15,7793.16,9185.55,7894.83,7268.97,7678.11,5695.75,6514.88,7425.67,6676.44,5917.27,6688.94,6984.13,7406.43,6887.48,7084.84,6695.97,6119.02,6665.99,6166.99,6564.76,7392.4,7643.54,7195.47,8399.48,8904.6,9022.17,9123.21,9547.59,10492.87,10250.47,12009.48,10488.878,11620.4499,13559.30396,16583.93854,14591.87066,17269.12806,19092.34475,25047.47404,15519.20998,13886.18957,11625.63594,12596.85138,10672.30369
,17,27,1727XXRP,1112.36,1352.99,1521.58,1562.66,1089.32,1213.23,1210.37,1162.2,1201.78,1489.55,1364.35,1870.96,1233.73,1364.13,1239,1244.37,1146.83,1228.71,1352.03,1192.76,1354.33,1076.4,1041.97,1143.96,1236.11,1409.74,1178.53,1032.32,1493.5,1632.18,1318.73,1973.5,1536.59,1583.8,1497.47,1433.2,1723.66,1758.7,2257.88,1876.279579,2069.078564,2412.672505,2919.000996,2524.514401,2951.875824,3250.839828,4269.00398,2633.668364,2322.072938,1940.192548,2110.643506,1780.584505
,17,28,1728XXRP,1323.72,1545.91,1474.24,1422.37,1451.72,1321.4,1159.82,1290.79,1402.22,1442.76,1155.29,1181.9,994.26,1094.92,1043.41,1099.13,1002.41,880.28,930.75,734.73,786.87,696.26,623.75,646.14,951.51,520.27,694.95,612.96,664.28,721.7,744.1,646.56,767.95,926.31,1032.35,865.47,1176.38,1788.63,2197.4,1372.525632,1552.649934,1849.56048,2306.086422,2053.924218,2468.217256,2835.201462,3769.526925,2395.614313,2185.425302,1857.527542,2042.411402,1761.820212
,17,29,1729XXRP,2139.98,2065.57,2902.15,2150.92,1933.74,2157.1,1560.98,1996.87,2483.95,1927.56,2055.35,2198.22,2323.16,1970.38,2120.36,1778.88,1993.47,2293.57,2015.08,1981.09,2134.69,2193.55,2178.55,2253.94,2376.34,2577.44,2083.59,2398.81,2287.36,2797.02,2597.98,2471.74,2457.47,2434.56,2588.47,2521.89,2522.15,2801.61,3074.76,2814.979947,3036.549497,3444.018529,4112.446325,3519.549121,4069.87612,4438.865662,5776.359775,3514.053399,3113.539537,2560.65756,2771.183349,2348.747587
,17,30,1730XXRP,1466.4,1432.7,1717.96,1535.96,1554.02,2263.34,2310.93,2280.46,2313.58,1954.81,2547.22,2416,2453.82,2456.94,2676.82,2583.88,2609.44,2494.5,2522.24,2105.32,2944.74,2824.98,3019.78,2926.92,3433.2,3095.52,2371.82,2866.66,2646.52,2948.52,2699.34,2306.32,2609.08,2295.74,1999.23,2543.2,2726.9,3159.71,2681.19,2572.510895,2648.168083,2937.165361,3410.359876,2867.916229,3248.884075,3552.300097,4573.063649,2721.323821,2387.728507,1941.224255,2076.037374,1736.355955
,17,31,1731XXRP,1276.73,1129.78,1939.34,1617.6,1236.64,1417.66,1456.68,1561.88,1136.64,1156.94,1152.78,1428.8,1140.18,1307.96,1167.93,1228.96,1088.34,1371.8,1315.36,1246.52,1094.09,1448.08,1866.69,1545.58,1646.37,1606.74,1685.93,1775.95,2462.49,2537.11,1356.83,2246.85,1419.33,1238.61,1528.85,1862.69,1715.6,2087.58,3823.4,2332.924789,2538.402797,2861.79917,3427.612609,2996.72094,3491.448223,3832.061135,4964.991555,3060.315475,2730.427104,2334.029447,2605.222344,2202.843084
